question_idx,question,gold_answer,predicted_answer,em,f1,qa_confidence,top_passage_id,n_gold_passages,hit@1,passage_recall@1,hit@3,passage_recall@3,hit@5,passage_recall@5,hit@10,passage_recall@10,hit@20,passage_recall@20
732,In 1908 a fireboat operated by the Chicago Fire Department sank and was later refloated. When was the state that bears the same name as the fireboat founded?,1818,,0.0,0.0,0.40051883459091187,85205,151,1.0,0.006622516556291391,1.0,0.006622516556291391,1.0,0.006622516556291391,1.0,0.013245033112582781,1.0,0.013245033112582781
733,What were the top 5 Billboard songs by musical groups in the year 1985?,"1. ""Careless Whisper"" by Wham! 2. ""Wake Me Up Before You Go-Go"" by Wham! 3. ""I Want to Know What Love Is"" by Foreigner 4. ""Out of Touch"" by Hall & Oats.  5. ""Everybody Wants to Rule the World"" by Tears for Fears",,0.0,0.0,0.9817969501018524,84769,89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.011235955056179775,1.0,0.02247191011235955
734,"Tell me the name of the place I am thinking of based on these clues:  - I am a metropolitan borough in the West Midlands, UK - I am not a city - My boroughs name does not relate to a town",Sandwell.,,0.0,0.0,0.9642489552497864,14985,485,0.0,0.0,1.0,0.002061855670103093,1.0,0.002061855670103093,1.0,0.004123711340206186,1.0,0.006185567010309278
735,What was the name of the worker-owned cooperative in Spain that recently started working with the United Steelworkers in the late 2000s and was associated with a social activist priest?,Mondragon Corporation,Mondragon Corporation,1.0,1.0,0.9150972068309784,27568,147,1.0,0.006802721088435374,1.0,0.013605442176870748,1.0,0.02040816326530612,1.0,0.047619047619047616,1.0,0.061224489795918366
736,What was the former name of the brand of sneakers worn by the Heaven's Gate members who committed suicide?,Blue Ribbon Sports Inc.,,0.0,0.0,0.988059401512146,58066,128,1.0,0.0078125,1.0,0.0234375,1.0,0.0390625,1.0,0.078125,1.0,0.140625
737,"During World War I, the French designed a new military decoration to recognize French and allied soldiers for their service. The sculptor who designed the medal also worked on two war monuments one year after WWI ended. What is the name of the monument that he began work on, but was completed by someone else?",Le Creusot War Memorial (monument aux morts),,0.0,0.0,0.9120697975158691,19460,158,1.0,0.006329113924050633,1.0,0.006329113924050633,1.0,0.012658227848101266,1.0,0.0189873417721519,1.0,0.0189873417721519
738,Who wrote the first movie that Chris Columbus ever directed?,David Simkins.,Stephen Chbosky,0.0,0.0,0.965580552816391,4737,57,0.0,0.0,1.0,0.017543859649122806,1.0,0.017543859649122806,1.0,0.08771929824561403,1.0,0.12280701754385964
739,What was the earliest known media use of the theme song used by the show The Last Leg?,2007,,0.0,0.0,0.9767917394638062,17280,31,1.0,0.03225806451612903,1.0,0.03225806451612903,1.0,0.0967741935483871,1.0,0.12903225806451613,1.0,0.1935483870967742
740,Frank Lampard scored 5 league goals in his debut season at Chelsea. How many more league goals did Didier Drogba score during his debut season at Chelsea?,5 more goals,,0.0,0.0,0.9375166893005371,38560,187,1.0,0.0053475935828877,1.0,0.016042780748663103,1.0,0.026737967914438502,1.0,0.0427807486631016,1.0,0.0748663101604278
741,"What do the inventor of the marine chronometer, the US president with the shortest tenure in history, and the president who was sworn in by Chief Justice Melville Fuller all have in common?","They all share the last name ""Harrison."" The scientist is John Harrison, the US president with the shortest tenure is William Henry Harrison, who is the grandfather of the US president sworn in by Chief Justice Melville Fuller, Benjamin Harrison. ",,0.0,0.0,0.9574424624443054,65413,209,1.0,0.004784688995215311,1.0,0.009569377990430622,1.0,0.014354066985645933,1.0,0.028708133971291867,1.0,0.0430622009569378
742,"Of the top five all-time scoring leaders of the National Basketball Association (NBA) and the Women's National Basketball Association (WNBA), which players were still playing professionally as of the 2024 season?","LeBron James, Diana Taurasi, Tina Charles, and DeWanna Bonner",,0.0,0.0,0.9893811941146851,14226,3,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666
743,Who was the Captain of the Toronto Maple Leafs when Morgan Rielly played his first game?,Dion Phaneuf,Ken Randall,0.0,0.0,0.9261287152767181,52094,164,1.0,0.006097560975609756,1.0,0.018292682926829267,1.0,0.03048780487804878,1.0,0.06097560975609756,1.0,0.12195121951219512
744,What is the famous novel by the wife of the 19th-century poet who wrote about an Egyptian pharaoh who reigned sometime between 1290 and 1200 B.C.?,Frankenstein,Middlemarch,0.0,0.0,0.865758091211319,19030,301,1.0,0.0033222591362126247,1.0,0.006644518272425249,1.0,0.006644518272425249,1.0,0.016611295681063124,1.0,0.03322259136212625
745,How many Best Director winners from the Academy Awards in the 1990s were born before 1950?,"Three. Steven Spielberg, Jonathan Demme, Clint Eastwood.",,0.0,0.0,0.8899233937263489,46007,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,"who won the formula one season in the year nine people were killed on the track at the argentine grand prix, and how old were they two years before sliced bread was first sold? ","Alberto Ascari, 8 years old",,0.0,0.0,0.9835891127586365,72261,91,1.0,0.01098901098901099,1.0,0.02197802197802198,1.0,0.04395604395604396,1.0,0.06593406593406594,1.0,0.12087912087912088
747,"What is the burial place of the most successful racehorse in the Grand National's history, as of 2024?  ",The winning post at Aintree Racecourse,,0.0,0.0,0.9921452403068542,55335,99,0.0,0.0,1.0,0.010101010101010102,1.0,0.020202020202020204,1.0,0.030303030303030304,1.0,0.050505050505050504
748,"Who is the male cousin, whose name begins with an L, of the actor who played the murderer in the ITV series White House Farm, and how old was he when he stood in the 2021 London mayoral election?","Laurence Fox, 42",,0.0,0.0,0.9610501527786255,71483,249,1.0,0.004016064257028112,1.0,0.012048192771084338,1.0,0.020080321285140562,1.0,0.028112449799196786,1.0,0.04417670682730924
749,"In the 1984 Olympics, what sport did the country that got 5 total medals win a gold medal in?",Sailing,,0.0,0.0,0.9878315925598145,77018,19,0.0,0.0,1.0,0.05263157894736842,1.0,0.05263157894736842,1.0,0.05263157894736842,1.0,0.05263157894736842
750,"When Tom Hanks received his first Oscar, how many Grammys had Alan Menken won?",9,11,0.0,0.0,0.836497962474823,32743,49,1.0,0.02040816326530612,1.0,0.04081632653061224,1.0,0.04081632653061224,1.0,0.04081632653061224,1.0,0.08163265306122448
751,"As of August 3rd, 2024, How high is the ancient standing stone located next to the A92 road?",3.5 metres,3. 5 metres,0.0,0.4,0.7128287553787231,36617,16,1.0,0.0625,1.0,0.1875,1.0,0.3125,1.0,0.3125,1.0,0.4375
752,"As of August 04, 2024, what is the exact age difference between Daniel Radcliff and his current partner in days?",1777 days,,0.0,0.0,0.9701546132564545,83068,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,How long after the incorporation of Ottawa was the designer of Ottawa's Justice Building born?,10 years.,from 1935 to 1938,0.0,0.0,0.5820941627025604,18964,95,1.0,0.010526315789473684,1.0,0.031578947368421054,1.0,0.05263157894736842,1.0,0.10526315789473684,1.0,0.2
754,"How many times larger was the population of the city of Paris, 19 years after the year designated as The International Year for the Culture of Peace by the United Nations, than the population of Brown County, Kansas according to its 2020 census? Round the answer to the nearest whole number.",228 times larger,,0.0,0.0,0.5279779434204102,70631,41,1.0,0.024390243902439025,1.0,0.04878048780487805,1.0,0.0975609756097561,1.0,0.0975609756097561,1.0,0.12195121951219512
755,"After Edward II, who was the next English monarch to have been born outside of England?",Richard II,,0.0,0.0,0.9170581996440887,93493,281,0.0,0.0,0.0,0.0,1.0,0.0035587188612099642,1.0,0.017793594306049824,1.0,0.03202846975088968
756,Who was the president of the USA when the wife of the former HEB Grocery Company CEO Howard Edward Butt Sr. died?,"Bill Clinton was president beginning in 1993, the same year that Mary Elizabeth Butt passed away. ",Florence Butt,0.0,0.11764705882352941,0.457387313246727,36458,159,1.0,0.006289308176100629,1.0,0.018867924528301886,1.0,0.018867924528301886,1.0,0.018867924528301886,1.0,0.031446540880503145
757,"What was the population of the province which the town Robat-e Morad is located, in 2016?","1,429,475","What was the population of the province which the town Robat - e Morad is located, in 2016? Robat - e Morad ( Persian : رباطمراد ) is a village in, and the capital of, Galehzan Rural District of the Central District of Khomeyn County, Markazi province, Iran",0.0,0.0,0.3268815279006958,41985,5,1.0,0.2,1.0,0.4,1.0,0.4,1.0,0.4,1.0,0.4
758,"Who was the Mayor of Quincy, Massachusetts when the Quincy Medical Center opened and who was the Mayor when it closed?",Henry O. Fairbanks and Thomas P. Koch,"The Mayor of Quincy is the head of the municipal government in Quincy, Massachusetts",0.0,0.0,0.5043150037527084,19261,13,1.0,0.07692307692307693,1.0,0.23076923076923078,1.0,0.38461538461538464,1.0,0.5384615384615384,1.0,0.6923076923076923
759,I can't recall who I'm trying to think of. This person was the partner of someone in the 1984 Olympic keelboat competition. Their partner's sister was the only American who placed in the 2003 Pan American Games for sailing in the men's or women's competition (not including the open events).,Richard Coxon.,,0.0,0.0,0.9835330545902252,52764,4,1.0,0.25,1.0,0.25,1.0,0.25,1.0,0.25,1.0,0.25
760,There's a famous children's book about a King Elephant. At what age did the French author die?,37 years old.,1931,0.0,0.0,0.8454866409301758,24907,26,1.0,0.038461538461538464,1.0,0.038461538461538464,1.0,0.038461538461538464,1.0,0.07692307692307693,1.0,0.07692307692307693
761,How many ballets did Frederick Ashton choreograph by the time he was 25 years old?,8,more than eighty,0.0,0.0,0.7725379168987274,87985,40,1.0,0.025,1.0,0.075,1.0,0.125,1.0,0.25,1.0,0.4
762,"In the season before Jamal Murray won the NBA Championship, who was the fourth overall draft pick?",Scottie Barnes,Aaron Gordon,0.0,0.0,0.9450086355209351,76110,49,1.0,0.02040816326530612,1.0,0.02040816326530612,1.0,0.04081632653061224,1.0,0.061224489795918366,1.0,0.061224489795918366
763,What band had a male lead singer born on the day Mohammad Mosaddegh announced the dissolution of the Iranian parliament?,Kool & the Gang,,0.0,0.0,0.9900579452514648,60357,65,1.0,0.015384615384615385,1.0,0.03076923076923077,1.0,0.046153846153846156,1.0,0.06153846153846154,1.0,0.06153846153846154
764,Who won the French Open Men’s Singles tournament the year that New York City FC won their first MLS Cup title?,Novak Djokovic,,0.0,0.0,0.9674096703529358,60255,11,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,1.0,0.09090909090909091,1.0,0.09090909090909091
765,In what year did a great fire destroy over 100 buildings in the North American city which hosted the 2010 G20 summit?,1904 (Great Toronto Fire of 1904),1904,0.0,0.2857142857142857,0.9973024129867554,73293,170,1.0,0.0058823529411764705,1.0,0.011764705882352941,1.0,0.023529411764705882,1.0,0.03529411764705882,1.0,0.03529411764705882
766,What was the difference in population in the most populous town in the Isère department from 1946 to 1975?,63876,,0.0,0.0,0.9823250472545624,89669,68,1.0,0.014705882352941176,1.0,0.029411764705882353,1.0,0.04411764705882353,1.0,0.07352941176470588,1.0,0.08823529411764706
767,What team scored the most points in an NBA finals game while Ronald Reagan was president of the United States of America?,Game 1 of the Finals in 1985 the Boston Celtics scored 148 points.,,0.0,0.0,0.9806745946407318,63371,295,1.0,0.003389830508474576,1.0,0.003389830508474576,1.0,0.010169491525423728,1.0,0.010169491525423728,1.0,0.020338983050847456
768,The founder of the eponymous music school at the University of Rochester held the patent for an item that later earned him a star on the Hollywood Walk of Fame. How many years passed between his initial patent and the placement of his star?,75,,0.0,0.0,0.9886343479156494,72402,44,0.0,0.0,1.0,0.022727272727272728,1.0,0.022727272727272728,1.0,0.022727272727272728,1.0,0.06818181818181818
769,What teammates were inducted into the college football hall of fame who played the same year as the first Native American to get a gold medal in the Olympics for the United States?," Gus Welch, and William ""Lone Star"" Dietz.",,0.0,0.0,0.9709759950637817,65577,78,0.0,0.0,1.0,0.01282051282051282,1.0,0.02564102564102564,1.0,0.02564102564102564,1.0,0.038461538461538464
770,"What is the the origin of the mascot of the school district that Donahoe, Texas is located within?",England,Bartlett,0.0,0.0,0.18268616311252117,27528,161,1.0,0.006211180124223602,1.0,0.012422360248447204,1.0,0.012422360248447204,1.0,0.012422360248447204,1.0,0.012422360248447204
771,How many Mount Katahdins makes up the height of Mount Kilimanjaro?,"Mount Kilimanjaro stands at a height of 5,895 meters whereas Mount Katahdn stands at a height of 1,606 meters. Therefore, Mount Kilimanjaro is the height of approximately 3.7 Mount Katahdins.",,0.0,0.0,0.9937588572502136,60910,78,1.0,0.01282051282051282,1.0,0.02564102564102564,1.0,0.038461538461538464,1.0,0.08974358974358974,1.0,0.1282051282051282
772,What's the name of Goku's iconic transformation and what episode number does it first appear in the anime?,Goku becomes a Super Saiyan in episode 95 of Dragon Ball Z.,,0.0,0.0,0.930503636598587,69592,160,1.0,0.00625,1.0,0.01875,1.0,0.025,1.0,0.04375,1.0,0.0875
773,When was the last team that Miloš Beleslin played for dissolved?,1945,1939,0.0,0.0,0.9734832942485809,19450,5,1.0,0.2,1.0,0.6,1.0,0.6,1.0,0.6,1.0,0.6
774,"Of the six main/principal cast of The Simpsons, who was born first?",Harry Shearer,,0.0,0.0,0.9180572926998138,41454,334,1.0,0.0029940119760479044,1.0,0.008982035928143712,1.0,0.014970059880239521,1.0,0.020958083832335328,1.0,0.03592814371257485
775,"How old was the Commander-in-Chief of India from 1865-1870 when he died? How old was his wife when she died? Average these two numbers, rounding up to the nearest whole integer if necessary.  ","William Mansfield, 1st Baron Sandhurst was 57 at the time of his death. His wife, Margaret Mansfield, Baroness Sandhurst was aged 64 at the time of her death. Their average lifespan was 61 years old.",,0.0,0.0,0.7907788157463074,12788,10,1.0,0.1,1.0,0.2,1.0,0.2,1.0,0.3,1.0,0.3
776,"One of Jane Auten's novels was released in 1813, which was later adapted into a film in 2005. When was the director of that film born? ","Joe Wright was born on August 25th, 1972.",,0.0,0.0,0.9887030720710754,70177,286,0.0,0.0,0.0,0.0,1.0,0.0034965034965034965,1.0,0.0034965034965034965,1.0,0.006993006993006993
